Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316010669""","=""9780316010665""",0,3.93,Back Bay Books,Paperback,296,2007,2005,,2020/02/10,to-read,to-read (#63),to-read,,,,0,,,0,,,,,
3228917,Outliers: The Story of Success,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316017922""","=""9780316017923""",0,4.15,"Little, Brown and Company",Hardcover,309,2008,2008,,2020/02/10,to-read,to-read (#62),to-read,,,,0,,,0,,,,,
2612,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316346624""","=""9780316346627""",0,3.97,Back Bay Books,Paperback,301,2002,2000,,2020/02/10,to-read,to-read (#61),to-read,,,,0,,,0,,,,,
17707603,George Washington's Secret Six: The Spy Ring That Saved the American Revolution,Brian Kilmeade,"Kilmeade, Brian",Don Yaeger,"=""159523103X""","=""9781595231031""",0,3.81,Sentinel,Hardcover,235,2013,2013,,2020/02/10,to-read,to-read (#60),to-read,,,,0,,,0,,,,,
10115852,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",Rob Bell,"Bell, Rob",,"=""006204964X""","=""9780062049643""",0,3.60,HarperOne,Hardcover,202,2011,2011,,2020/02/10,to-read,to-read (#59),to-read,,,,0,,,0,,,,,
132413,Why We Love: The Nature and Chemistry of Romantic Love,Helen Fisher,"Fisher, Helen",,"=""0805077960""","=""9780805077964""",0,3.79,Holt Paperbacks,Paperback,320,2005,2004,,2020/02/10,to-read,to-read (#58),to-read,,,,0,,,0,,,,,
13497505,Love Does: Discover a Secretly Incredible Life in an Ordinary World,Bob Goff,"Goff, Bob",,"=""1400203759""","=""9781400203758""",0,4.30,Thomas Nelson,Paperback,224,2012,2012,,2020/02/10,to-read,to-read (#57),to-read,,,,0,,,0,,,,,
3113,Revolutionary Characters: What Made the Founders Different,Gordon S. Wood,"Wood, Gordon S.",,"=""1594200939""","=""9781594200939""",0,3.97,"Penguin Press HC, The",Hardcover,336,2006,2006,,2020/02/10,to-read,to-read (#56),to-read,,,,0,,,0,,,,,
26156469,Never Split the Difference,Chris Voss,"Voss, Chris",Tahl Raz,"=""0062407805""","=""9780062407801""",0,4.40,Harper Business,Hardcover,274,2016,2016,,2020/02/10,to-read,to-read (#55),to-read,,,,0,,,0,,,,,
347852,"The Road Less Traveled: A New Psychology of Love, Traditional Values and Spiritual Growth",M. Scott Peck,"Peck, M. Scott",,"=""0671250671""","=""9780671250676""",0,4.05,Simon & Schuster,Paperback,320,1978,1978,,2020/02/10,to-read,to-read (#54),to-read,,,,0,,,0,,,,,
522525,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",Carol Tavris,"Tavris, Carol",Elliot Aronson,"=""0151010986""","=""9780151010981""",0,4.02,Houghton Mifflin Harcourt,Hardcover,304,2007,2007,,2020/02/10,to-read,to-read (#53),to-read,,,,0,,,0,,,,,
31920777,American Kingpin: The Epic Hunt for the Criminal Mastermind Behind the Silk Road,Nick Bilton,"Bilton, Nick",,"=""1591848148""","=""9781591848141""",0,4.33,Portfolio,Hardcover,328,2017,2017,,2020/02/10,to-read,to-read (#52),to-read,,,,0,,,0,,,,,
763362,The One Minute Manager,Kenneth H. Blanchard,"Blanchard, Kenneth H.",Spencer Johnson,"=""0688014291""","=""9780688014292""",0,3.90,William Morrow & Company,Hardcover,111,2003,1981,,2020/02/10,to-read,to-read (#51),to-read,,,,0,,,0,,,,,
30186948,Think and Grow Rich,Napoleon Hill,"Hill, Napoleon",Ben Holden-Crowther,"=""""","=""""",0,4.18,,Paperback,233,2016,1937,,2020/02/10,to-read,to-read (#50),to-read,,,,0,,,0,,,,,
79428,The Abolition of Man,C.S. Lewis,"Lewis, C.S.",,"=""0060652942""","=""9780060652944""",0,4.09,HarperOne,Paperback,113,2015,1943,,2020/02/10,to-read,to-read (#49),to-read,,,,0,,,0,,,,,
7108725,Start with Why: How Great Leaders Inspire Everyone to Take Action,Simon Sinek,"Sinek, Simon",,"=""1591842808""","=""9781591842804""",0,4.08,Portfolio,Hardcover,256,2009,2009,,2020/02/10,to-read,to-read (#48),to-read,,,,0,,,0,,,,,
714590,Logic Made Easy: How to Know When Language Deceives You,Deborah J. Bennett,"Bennett, Deborah J.",,"=""0393326926""","=""9780393326925""",0,3.45,W. W. Norton  Company,Paperback,256,2005,2004,,2020/02/09,to-read,to-read (#47),to-read,,,,0,,,0,,,,,
1445847,Randomness,Deborah J. Bennett,"Bennett, Deborah J.",,"=""0674107462""","=""9780674107465""",0,3.37,Harvard University Press,Paperback,,1999,1998,,2020/02/09,to-read,to-read (#46),to-read,,,,0,,,0,,,,,
780672,The Emotional Brain: The Mysterious Underpinnings of Emotional Life,Joseph E. LeDoux,"LeDoux, Joseph E.",,"=""0684836599""","=""9780684836591""",0,4.09,Simon  Schuster,Paperback,384,1998,1996,,2020/02/09,to-read,to-read (#45),to-read,,,,0,,,0,,,,,
103867,"Descartes' Error: Emotion, Reason and the Human Brain",António R. Damásio,"Damásio, António R.",,"=""014303622X""","=""9780143036227""",0,3.97,Penguin Books Ltd,Paperback,336,2005,1994,,2020/02/09,to-read,to-read (#44),to-read,,,,0,,,0,,,,,
261592,Mean Genes: From Sex to Money to Food: Taming Our Primal Instincts,Terry Burnham,"Burnham, Terry",Jay Phelan,"=""0142000078""","=""9780142000076""",0,3.83,Penguin Books,Paperback,272,2001,2000,,2020/02/09,to-read,to-read (#43),to-read,,,,0,,,0,,,,,
7865083,Liar's Poker,Michael   Lewis,"Lewis, Michael",,"=""039333869X""","=""9780393338690""",0,4.15,W. W. Norton  Company,Paperback,310,2010,1989,,2020/02/08,currently-reading,currently-reading (#9),currently-reading,,,,1,,,0,,,,,
45031836,"F*ck No!: How to Stop Saying Yes  When You Can't, You Shouldn't,  or You Just Don't Want To",Sarah Knight,"Knight, Sarah",,"=""0316529141""","=""9780316529143""",0,3.69,Voracious,Hardcover,304,2019,2019,,2020/01/09,to-read,to-read (#42),to-read,,,,0,,,0,,,,,
41108410,Every Thing is F*ucked,Mark Manson,"Manson, Mark",,"=""0062898922""","=""9780062898920""",0,3.76,HarperLuxe,Paperback,416,2019,2019,,2020/01/09,to-read,to-read (#41),to-read,,,,0,,,0,,,,,
61550,The Logic of Scientific Discovery,Karl Popper,"Popper, Karl",,"=""0415278449""","=""9780415278447""",0,4.02,Routledge,Paperback,544,2002,1934,,2020/01/09,to-read,to-read (#40),to-read,,,,0,,,0,,,,,
130479,Fashionable Nonsense: Postmodern Intellectuals' Abuse of Science,Alan Sokal,"Sokal, Alan",Jean Bricmont,"=""0312204078""","=""9780312204075""",0,3.92,Picador,Paperback,320,1999,1997,,2020/01/09,to-read,to-read (#39),to-read,,,,0,,,0,,,,,
36064445,Skin in the Game: The Hidden Asymmetries in Daily Life,Nassim Nicholas Taleb,"Taleb, Nassim Nicholas",,"=""0241300657""","=""9780241300657""",0,3.86,Allen Lane,Paperback,272,2018,2018,,2020/01/09,to-read,to-read (#38),to-read,,,,0,,,0,,,,,
9484114,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,Shawn Achor,"Achor, Shawn",,"=""0307591565""","=""9780307591562""",0,4.17,Crown Business,ebook,272,2010,2010,,2019/12/13,to-read,to-read (#37),to-read,,,,0,,,0,,,,,
44512537,Growth: From Microorganisms to Megacities,Vaclav Smil,"Smil, Vaclav",,"=""0262042835""","=""9780262042833""",0,3.86,MIT Press,Hardcover,664,2019,2019,,2019/12/12,to-read,to-read (#36),to-read,,,,0,,,0,,,,,
43726521,These Truths: A History of the United States,Jill Lepore,"Lepore, Jill",,"=""0393357422""","=""9780393357424""",0,4.40,W. W. Norton  Company,Paperback,960,2019,2018,,2019/12/12,to-read,to-read (#35),to-read,,,,0,,,0,,,,,
34466963,Why We Sleep: Unlocking the Power of Sleep and Dreams,Matthew Walker,"Walker, Matthew",,"=""""","=""""",0,4.44,Scribner,Hardcover,368,2017,2017,,2019/10/23,to-read,to-read (#34),to-read,,,,0,,,0,,,,,
18077875,Essentialism: The Disciplined Pursuit of Less,Greg McKeown,"McKeown, Greg",,"=""0804137382""","=""9780804137386""",0,4.04,Crown Business,Hardcover,260,2014,2011,,2019/10/23,to-read,to-read (#33),to-read,,,,0,,,0,,,,,
24724602,Flash Boys: A Wall Street Revolt,Michael   Lewis,"Lewis, Michael",,"=""0393351599""","=""9780393351590""",0,4.15,W. W. Norton  Company,Paperback,304,2015,2014,,2019/10/18,to-read,to-read (#32),to-read,,,,0,,,0,,,,,
40591670,I Will Teach You to Be Rich: No Guilt. No Excuses. No BS. Just a 6-Week Program That Works,Ramit Sethi,"Sethi, Ramit",,"=""1523505745""","=""9781523505746""",0,4.09,Workman Publishing Company,Paperback,352,2019,2009,,2019/10/15,to-read,to-read (#31),to-read,,,,0,,,0,,,,,
31554413,The Boy on the Bridge (The Girl With All the Gifts #2),M.R. Carey,"Carey, M.R.",,"=""0316300330""","=""9780316300339""",0,3.97,Orbit,ebook,369,2017,2017,,2019/04/15,to-read,to-read (#30),to-read,,,,0,,,0,,,,,
17235026,"The Girl With All the Gifts (The Girl With All the Gifts, #1)",M.R. Carey,"Carey, M.R.",,"=""0356500152""","=""9780356500157""",0,3.94,Orbit ,Paperback,461,2014,2014,,2019/04/15,to-read,to-read (#29),to-read,,,,0,,,0,,,,,
56466,The Traveler's Gift: Seven Decisions that Determine Personal Success,Andy Andrews,"Andrews, Andy",,"=""0785273220""","=""9780785273226""",0,4.10,Thomas Nelson,Paperback,227,2005,2002,,2019/04/14,to-read,to-read (#28),to-read,,,,0,,,0,,,,,
38820046,21 Lessons for the 21st Century,Yuval Noah Harari,"Harari, Yuval Noah",,"=""0525512179""","=""9780525512172""",0,4.19,Spiegel & Grau,Hardcover,372,2018,2018,,2019/04/03,to-read,to-read (#27),to-read,,,,0,,,0,,,,,
640892,Evolve Your Brain: The Science of Changing Your Mind,Joe Dispenza,"Dispenza, Joe",,"=""075730480X""","=""9780757304804""",0,4.17,Hci,Hardcover,510,2007,2007,,2019/03/29,to-read,to-read (#26),to-read,,,,0,,,0,,,,,
18051504,You Are the Placebo: Making Your Mind Matter,Joe Dispenza,"Dispenza, Joe",,"=""1401944582""","=""9781401944582""",0,4.32,"Hay House, Inc.",Hardcover,392,2014,2014,,2019/03/29,to-read,to-read (#25),to-read,,,,0,,,0,,,,,
12951631,Breaking The Habit of Being Yourself: How to Lose Your Mind and Create a New One,Joe Dispenza,"Dispenza, Joe",,"=""1401938086""","=""9781401938086""",0,4.18,Hay House,Hardcover,329,2012,2012,,2019/03/29,to-read,to-read (#24),to-read,,,,0,,,0,,,,,
18596602,"Beyond Training: Mastering Endurance, Health  Life",Ben Greenfield,"Greenfield, Ben",Chris McCormack,"=""1628600128""","=""9781628600124""",0,3.89,Victory Belt Publishing,Hardcover,480,2014,2014,,2019/03/29,to-read,to-read (#23),to-read,,,,0,,,0,,,,,
41721428,Can't Hurt Me: Master Your Mind and Defy the Odds,David Goggins,"Goggins, David",,"=""""","=""""",0,4.46,Lioncrest Publishing,Kindle Edition,366,2018,2018,,2019/03/22,to-read,to-read (#22),to-read,,,,0,,,0,,,,,
815716,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,John C. Maxwell,"Maxwell, John C.",Zig Ziglar,"=""0785274316""","=""9780785274315""",0,4.15,Thomas Nelson,Hardcover,256,1998,1998,,2019/03/22,to-read,to-read (#21),to-read,,,,0,,,0,,,,,
43524047,"Cant hurt me, unfck yourself, you are a badass, you are a badass at making money 4 books collection set",David Goggins,"Goggins, David","Gary John Bishop, Jen Sincero","=""9123765666""","=""9789123765669""",0,4.38,Lioncrest Publishing/Yellow Kite/John Murray Learning,Paperback,,,,,2019/03/15,to-read,to-read (#20),to-read,,,,0,,,0,,,,,
6708,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,"Tolle, Eckhart",,"=""1577314808""","=""9781577314806""",0,4.14,New World Library,Paperback,229,2004,1997,,2019/03/15,to-read,to-read (#1),to-read,,,,0,,,0,,,,,
3844314,The One Hour Negotiator,Pierre Casse,"Casse, Pierre",,"=""0750607351""","=""9780750607353""",0,4.00,Architectural Press,Paperback,177,1992,1992,,2019/03/15,to-read,to-read (#19),to-read,,,,0,,,0,,,,,
22551809,The Road to Character,David  Brooks,"Brooks, David",,"=""081299325X""","=""9780812993257""",4,3.66,Random House,Hardcover,320,2015,2015,2019/02/10,2018/08/23,,,read,Fascinating read. Difficult to read for long periods of time - lots of new words and complicated prose. Seeming disarray at first but a well organized conclusion.,,,1,,,0,,,,,
25899336,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",,"=""""","=""""",5,4.36,Random House,Kindle Edition,208,2016,2016,2019/02/10,2018/12/30,,,read,One of the most enthralling stories (and writing styles) I have read. A must read.,,,1,,,0,,,,,
39330937,The Laws of Human Nature,Robert Greene,"Greene, Robert",,"=""""","=""""",0,4.39,Viking,Kindle Edition,624,2018,2018,,2019/01/19,to-read,to-read (#18),to-read,,,,0,,,0,,,,,
33006650,Navigate 2.0: Selling the Way People Like to Buy,Dustin Hillis,"Hillis, Dustin",Steve Reiner,"=""""","=""""",0,4.58,Southwestern Consulting,Kindle Edition,188,2016,,,2019/01/19,to-read,to-read (#17),to-read,,,,0,,,0,,,,,
17381706,Humble Inquiry: The Gentle Art of Asking Instead of Telling,Edgar H. Schein,"Schein, Edgar H.",,"=""1609949811""","=""9781609949815""",0,3.80,Berrett-Koehler Publishers,Paperback,144,2013,2013,,2019/01/19,to-read,to-read (#16),to-read,,,,0,,,0,,,,,
15808766,Take the Stairs: 7 Steps to Achieving True Success,Rory Vaden,"Vaden, Rory",,"=""0399537767""","=""9780399537769""",0,4.12,Tarcherperigee,Paperback,212,2012,2012,,2019/01/19,to-read,to-read (#2),to-read,,,,0,,,0,,,,,
40961427,1984,George Orwell,"Orwell, George",,"=""""","=""""",0,4.18,Houghton Mifflin Harcourt,Kindle Edition,237,2013,1949,,2019/01/19,to-read,to-read (#15),to-read,,,,0,,,0,,,,,
299215,The Road to Serfdom,Friedrich A. Hayek,"Hayek, Friedrich A.",,"=""0226320618""","=""9780226320618""",0,4.18,University Of Chicago Press,Paperback,274,1994,1944,,2018/09/07,currently-reading,currently-reading (#8),currently-reading,,,,1,,,0,,,,,
11477517,Campbell Biology: Concepts & Connections,Jane B. Reece,"Reece, Jane B.","Martha R. Taylor, Eric J. Simon, Jean L. Dickey","=""0321696816""","=""9780321696816""",5,3.74,Benjamin-Cummings Publishing Company,Hardcover,779,2011,2003,2019/01/14,2018/08/31,,,read,Very visual,,,1,,,0,,,,,
4069,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch","=""080701429X""","=""9780807014295""",5,4.36,Beacon Press,Paperback,165,2006,1946,2019/01/14,2018/08/30,,,read,,,,1,,,0,,,,,
51291,How to Lie with Statistics,Darrell Huff,"Huff, Darrell",Irving Geis,"=""0393310728""","=""9780393310726""",0,3.87,W. W. Norton & Company,Paperback,142,1982,1954,,2019/01/08,to-read,to-read (#14),to-read,,,,0,,,0,,,,,
1931872,The Doctors Mayo,Helen Clapesattle,"Clapesattle, Helen",,"=""5555502826""","=""9785555502827""",0,4.11,Mayo Clinic,Paperback,437,2003,1969,,2018/11/26,to-read,to-read (#13),to-read,,,,0,,,0,,,,,
3028,Economics in One Lesson: The Shortest & Surest Way to Understand Basic Economics,Henry Hazlitt,"Hazlitt, Henry",,"=""""","=""""",0,4.21,Three Rivers Press,Paperback,218,1979,1946,,2018/09/07,to-read,to-read (#12),to-read,,,,0,,,0,,,,,
23256675,"Peace, Love & Liberty",Tom G. Palmer,"Palmer, Tom G.",,"=""0898031761""","=""9780898031768""",0,3.65,"Students for Liberty & Atlas Network/Jameson Books, Inc.",Paperback,176,2014,2014,,2018/09/07,to-read,to-read (#11),to-read,,,,0,,,0,,,,,
4381,Fahrenheit 451,Ray Bradbury,"Bradbury, Ray",Alfredo Crespo,"=""0307347974""","=""9780307347978""",4,3.99,DeBolsillo,Mass Market Paperback,175,2004,1953,,2018/09/01,,,read,,,,1,,,0,,,,,
6759,Infinite Jest,David Foster Wallace,"Wallace, David Foster",,"=""0316921173""","=""9780316921176""",0,4.29,Back Bay Books,Paperback,1088,2005,1996,,2018/08/31,to-read,to-read (#10),to-read,,,,0,,,0,,,,,
1274,"Men Are from Mars, Women Are from Venus",John Gray,"Gray, John",,"=""0060574216""","=""9780060574215""",0,3.55,Harper Paperbacks,Paperback,368,2012,1992,,2018/08/31,to-read,to-read (#9),to-read,,,,0,,,0,,,,,
6288,The Road,Cormac McCarthy,"McCarthy, Cormac",,"=""0307265439""","=""9780307265432""",0,3.97,Alfred A. Knopf,Hardcover,241,2006,2006,,2018/08/31,to-read,to-read (#8),to-read,,,,0,,,0,,,,,
662,Atlas Shrugged,Ayn Rand,"Rand, Ayn",Leonard Peikoff,"=""0452011876""","=""9780452011878""",0,3.69,Plume,Paperback,1168,1999,1957,,2018/08/31,to-read,to-read (#7),to-read,,,,0,,,0,,,,,
28862,The Prince,Niccolò Machiavelli,"Machiavelli, Niccolò","Rufus Goodwin, Benjamin Martinez","=""0937832383""","=""9780937832387""",0,3.81,Dante University of America Press,Paperback,140,2003,1532,,2018/08/31,currently-reading,currently-reading (#7),currently-reading,,,,1,,,0,,,,,
7237139,The New Common Denominator of Success,Albert E.N. Gray,"Gray, Albert E.N.",,"=""1933715731""","=""9781933715735""",0,4.29,Executive Books,Paperback,43,2008,2008,,2018/08/31,currently-reading,currently-reading (#6),currently-reading,,,,1,,,0,,,,,
90692,Eight Great Comedies: The Complete Texts of the World's Great Comedies from Ancient Times to the Twentieth Century,Sylvan Barnet,"Barnet, Sylvan","Morton Berman, William Burton","=""0452011701""","=""9780452011700""",0,3.85,Plume Books,Paperback,480,1996,1958,,2018/08/31,to-read,to-read (#6),to-read,,,,0,,,0,,,,,
25762632,Better Human: It's a Full Time Job,Ronda Conger,"Conger, Ronda",,"=""1937498786""","=""9781937498788""",0,4.01,Elevate Publishing,Hardcover,164,2015,2015,,2018/08/31,to-read,to-read (#5),to-read,,,,0,,,0,,,,,
3368768,The Great Equations: Breakthroughs in Science from Pythagoras to Heisenberg,Robert P. Crease,"Crease, Robert P.",,"=""039306204X""","=""9780393062045""",0,3.84,W. W. Norton  Company,Hardcover,224,2009,2008,,2018/08/31,to-read,to-read (#4),to-read,,,,0,,,0,,,,,
3869,A Brief History of Time,Stephen Hawking,"Hawking, Stephen",,"=""0553380168""","=""9780553380163""",0,4.17,Bantam Books,Paperback,212,1998,1988,,2018/08/31,to-read,to-read (#3),to-read,,,,0,,,0,,,,,
39905184,12 Jars: Making the Most of the Rest of Your Life,Trey Campbell,"Campbell, Trey",,"=""""","=""9780692989388""",0,5.00,SWC Press,Paperback,,2018,2018,,2018/08/31,currently-reading,currently-reading (#5),currently-reading,,,,1,,,0,,,,,
56454,Strengths Finder 2.0,Tom Rath,"Rath, Tom",,"=""159562015X""","=""9781595620156""",0,3.94,Gallup Press,Hardcover,174,2007,2007,,2018/08/30,currently-reading,currently-reading (#4),currently-reading,,,,1,,,0,,,,,
34350212,Andrew Jackson and the Miracle of New Orleans: The Battle That Shaped America's Destiny,Brian Kilmeade,"Kilmeade, Brian",Don Yaeger,"=""0735213232""","=""9780735213234""",0,4.05,Sentinel,Hardcover,256,2017,2017,,2018/08/30,currently-reading,currently-reading (#3),currently-reading,,,,1,,,0,,,,,
38494610,"Own the Day, Own Your Life: Optimised practices for waking, working, learning, eating, training, playing, sleeping and sex",Aubrey Marcus,"Marcus, Aubrey",,"=""""","=""""",5,4.01,Harper Thorsons,Kindle Edition,462,2018,2018,2018/08/30,2018/08/23,,,read,"Own the Day, Own your Life is a great read. It's funny and easy to understand, and offers hundreds of very specific actions and recipes that can contribute to making every day a great day. The way it presents some of the science seems faulty - sort of brosciency, but the citations are actually pretty solid. I especially like the format and attitude of each chapter - getting owned to owning it and then specific actions to ""own it.""<br/><br/>Good stuff!",,,1,,,0,,,,,
765044,Life Is Tremendous,"Charlie ""Tremendous"" Jones","Jones, Charlie ""Tremendous""",,"=""0842321845""","=""9780842321846""",0,4.23,Tyndale Momentum,Paperback,107,1981,1968,,2017/11/07,currently-reading,currently-reading (#2),currently-reading,,,,2,,,0,,,,,
2297678,"177 Mental Toughness Secrets of the World Class: The Thought Processes, Habits and Philosophies of the Great Ones",Steve Siebold,"Siebold, Steve",,"=""0975500309""","=""9780975500309""",0,4.33,London House Press,Hardcover,257,2005,2005,,2017/11/07,currently-reading,currently-reading (#1),currently-reading,,,,2,,,0,,,,,
